,temp,humid,eth,co2,o2,shelf
22,52.22055137844612,80.5513784461153,1.2205513784461153,177192.98245614034,130175.43859649122,4.110275689223058
23,52.230576441102755,80.57644110275689,1.2305764411027569,180701.75438596492,132456.1403508772,4.1152882205513786
24,52.2406015037594,80.6015037593985,1.2406015037593985,184210.5263157895,134736.84210526315,4.120300751879699
25,52.25062656641604,80.6265664160401,1.25062656641604,187719.29824561405,137017.5438596491,4.12531328320802
26,52.26065162907268,80.6516290726817,1.2606516290726817,191228.0701754386,139298.24561403508,4.130325814536341
27,52.27067669172932,80.67669172932331,1.2706766917293233,194736.84210526315,141578.94736842104,4.135338345864661
28,52.280701754385966,80.70175438596492,1.280701754385965,198245.61403508772,143859.64912280702,4.140350877192983
29,52.290726817042604,80.72681704260651,1.2907268170426065,201754.3859649123,146140.35087719298,4.145363408521304
30,52.30075187969925,80.75187969924812,1.300751879699248,205263.15789473685,148421.05263157893,4.150375939849624
31,52.310776942355886,80.77694235588973,1.3107769423558897,208771.9298245614,150701.7543859649,4.155388471177945
32,52.32080200501253,80.80200501253132,1.3208020050125313,212280.70175438595,152982.45614035087,4.160401002506266
33,52.330827067669176,80.82706766917293,1.330827067669173,215789.47368421053,155263.15789473685,4.165413533834586
34,52.340852130325814,80.85213032581454,1.3408521303258145,219298.2456140351,157543.8596491228,4.170426065162907
35,52.35087719298246,80.87719298245614,1.3508771929824561,222807.01754385966,159824.56140350876,4.175438596491228
36,52.3609022556391,80.90225563909775,1.3609022556390977,226315.7894736842,162105.26315789472,4.180451127819548
37,52.37092731829574,80.92731829573935,1.3709273182957393,229824.56140350876,164385.96491228067,4.18546365914787
38,52.38095238095238,80.95238095238095,1.380952380952381,233333.33333333334,166666.66666666666,4.190476190476191
39,52.390977443609025,80.97744360902256,1.3909774436090225,236842.1052631579,168947.36842105264,4.195488721804511
40,52.40100250626566,81.00250626566417,1.4010025062656641,240350.87719298247,171228.0701754386,4.200501253132832
41,52.41102756892231,81.02756892230576,1.4110275689223057,243859.64912280702,173508.77192982455,4.205513784461153
42,52.421052631578945,81.05263157894737,1.4210526315789473,247368.42105263157,175789.4736842105,4.2105263157894735
43,52.43107769423559,81.07769423558898,1.431077694235589,250877.19298245615,178070.1754385965,4.215538847117794
44,52.44110275689223,81.10275689223057,1.4411027568922306,254385.9649122807,180350.87719298244,4.220551378446116
45,52.45112781954887,81.12781954887218,1.4511278195488722,257894.73684210528,182631.57894736843,4.225563909774436
46,52.46115288220551,81.15288220551379,1.4611528822055138,261403.50877192983,184912.28070175438,4.230576441102757
47,52.471177944862156,81.17794486215539,1.4711779448621554,264912.2807017544,187192.98245614034,4.235588972431078
48,52.4812030075188,81.203007518797,1.481203007518797,268421.052631579,189473.6842105263,4.2406015037593985
49,52.49122807017544,81.2280701754386,1.4912280701754386,271929.8245614035,191754.38596491228,4.245614035087719
50,52.50125313283208,81.2531328320802,1.5012531328320802,275438.5964912281,194035.08771929823,4.25062656641604
51,52.51127819548872,81.2781954887218,1.5112781954887218,278947.36842105264,196315.7894736842,4.2556390977443606
52,52.521303258145366,81.30325814536342,1.5213032581453634,282456.1403508772,198596.49122807017,4.260651629072681
53,52.531328320802004,81.32832080200501,1.531328320802005,285964.9122807018,200877.19298245612,4.265664160401003
54,52.54135338345865,81.35338345864662,1.5413533834586466,289473.6842105263,203157.89473684208,4.2706766917293235
55,52.55137844611529,81.37844611528823,1.5513784461152882,292982.4561403509,205438.59649122806,4.275689223057644
56,52.56140350877193,81.40350877192982,1.5614035087719298,296491.22807017545,207719.29824561402,4.280701754385965
57,52.57142857142857,81.42857142857143,1.5714285714285714,300000.0,210000.0,4.285714285714286
58,52.581453634085214,81.45363408521304,1.581453634085213,303508.7719298246,212280.70175438595,4.290726817042606
59,52.59147869674185,81.47869674185463,1.5914786967418546,307017.5438596491,214561.4035087719,4.295739348370927
60,52.6015037593985,81.50375939849624,1.6015037593984962,310526.3157894737,216842.1052631579,4.3007518796992485
61,52.611528822055135,81.52882205513785,1.6115288220551378,314035.08771929826,219122.80701754385,4.305764411027569
62,52.62155388471178,81.55388471177945,1.6215538847117794,317543.8596491228,221403.5087719298,4.31077694235589
63,52.63157894736842,81.57894736842105,1.631578947368421,321052.6315789474,223684.2105263158,4.315789473684211
64,52.64160401002506,81.60401002506265,1.6416040100250626,324561.4035087719,225964.91228070174,4.320802005012531
65,52.65162907268171,81.62907268170426,1.6516290726817042,328070.1754385965,228245.6140350877,4.325814536340852
66,52.661654135338345,81.65413533834587,1.6616541353383458,331578.94736842107,230526.31578947368,4.330827067669173
67,52.67167919799499,81.67919799498748,1.6716791979949874,335087.7192982456,232807.01754385963,4.335839598997493
68,52.68170426065163,81.70426065162907,1.681704260651629,338596.4912280702,235087.7192982456,4.340852130325814
69,52.69172932330827,81.72932330827068,1.6917293233082706,342105.2631578947,237368.42105263157,4.345864661654136
70,52.70175438596491,81.75438596491227,1.7017543859649122,345614.0350877193,239649.12280701753,4.350877192982456
71,52.711779448621556,81.77944862155388,1.7117794486215538,349122.8070175439,241929.82456140348,4.355889724310777
72,52.721804511278194,81.80451127819549,1.7218045112781954,352631.5789473684,244210.52631578947,4.360902255639098
73,52.73182957393484,81.82957393483709,1.731829573934837,356140.35087719304,246491.22807017542,4.365914786967418
74,52.741854636591476,81.8546365914787,1.7418546365914787,359649.1228070175,248771.92982456138,4.370927318295739
75,52.75187969924812,81.8796992481203,1.7518796992481203,363157.89473684214,251052.63157894736,4.37593984962406
76,52.76190476190476,81.9047619047619,1.7619047619047619,366666.6666666667,253333.3333333333,4.380952380952381
77,52.771929824561404,81.9298245614035,1.7719298245614035,370175.43859649124,255614.03508771927,4.385964912280702
78,52.78195488721804,81.95488721804512,1.781954887218045,373684.2105263158,257894.73684210525,4.390977443609023
79,52.79197994987469,81.97994987468671,1.7919799498746867,377192.98245614034,260175.4385964912,4.3959899749373434
80,52.802005012531325,82.00501253132832,1.8020050125313283,380701.75438596494,262456.1403508772,4.401002506265664
81,52.81203007518797,82.03007518796993,1.8120300751879699,384210.5263157895,264736.84210526315,4.406015037593985
82,52.822055137844615,82.05513784461152,1.8220551378446115,387719.29824561405,267017.5438596491,4.4110275689223055
83,52.83208020050125,82.08020050125313,1.832080200501253,391228.0701754386,269298.24561403506,4.416040100250626
84,52.8421052631579,82.10526315789474,1.8421052631578947,394736.84210526315,271578.947368421,4.421052631578947
85,52.852130325814535,82.13032581453633,1.8521303258145363,398245.61403508775,273859.64912280696,4.4260651629072685
86,52.86215538847118,82.15538847117794,1.862155388471178,401754.3859649123,276140.350877193,4.431077694235589
87,52.87218045112782,82.18045112781955,1.8721804511278195,405263.15789473685,278421.05263157893,4.43609022556391
88,52.88220551378446,82.20551378446115,1.882205513784461,408771.9298245614,280701.7543859649,4.4411027568922306
89,52.8922305764411,82.23057644110276,1.8922305764411027,412280.70175438595,282982.4561403509,4.446115288220551
90,52.902255639097746,82.25563909774436,1.9022556390977443,415789.47368421056,285263.15789473685,4.451127819548872
91,52.91228070175438,82.28070175438596,1.912280701754386,419298.2456140351,287543.8596491228,4.456140350877193
92,52.92230576441103,82.30576441102757,1.9223057644110275,422807.01754385966,289824.56140350876,4.461152882205514
93,52.932330827067666,82.33082706766918,1.9323308270676691,426315.7894736842,292105.2631578947,4.466165413533835
94,52.94235588972431,82.35588972431077,1.9423558897243107,429824.56140350876,294385.9649122807,4.471177944862156
95,52.95238095238095,82.38095238095238,1.9523809523809523,433333.3333333334,296666.6666666666,4.476190476190476
96,52.962406015037594,82.40601503759399,1.962406015037594,436842.1052631579,298947.3684210526,4.481203007518797
97,52.97243107769424,82.43107769423558,1.9724310776942355,440350.8771929825,301228.07017543854,4.486215538847118
98,52.98245614035088,82.45614035087719,1.9824561403508771,443859.649122807,303508.77192982455,4.491228070175438
99,52.99248120300752,82.4812030075188,1.9924812030075187,447368.4210526316,305789.4736842105,4.496240601503759
100,53.00250626566416,82.5062656641604,2.0025062656641603,450877.1929824562,308070.17543859646,4.50125313283208
101,53.012531328320804,82.531328320802,2.0125313283208017,454385.96491228073,310350.8771929825,4.506265664160401
102,53.02255639097744,82.55639097744361,2.0225563909774436,457894.7368421053,312631.5789473684,4.511278195488722
103,53.03258145363409,82.58145363408521,2.0325814536340854,461403.50877192983,314912.2807017544,4.516290726817043
104,53.042606516290725,82.60651629072682,2.0426065162907268,464912.2807017544,317192.98245614034,4.521303258145363
105,53.05263157894737,82.63157894736842,2.052631578947368,468421.052631579,319473.6842105263,4.526315789473684
106,53.06265664160401,82.65664160401002,2.06265664160401,471929.82456140354,321754.38596491225,4.531328320802005
107,53.07268170426065,82.68170426065163,2.072681704260652,475438.5964912281,324035.0877192982,4.5363408521303255
108,53.08270676691729,82.70676691729324,2.082706766917293,478947.36842105264,326315.78947368416,4.541353383458647
109,53.092731829573935,82.73182957393483,2.0927318295739346,482456.1403508772,328596.4912280701,4.546365914786968
110,53.10275689223057,82.75689223057644,2.1027568922305764,485964.91228070174,330877.1929824561,4.551378446115288
111,53.11278195488722,82.78195488721805,2.112781954887218,489473.68421052635,333157.8947368421,4.556390977443609
112,53.12280701754386,82.80701754385964,2.1228070175438596,492982.4561403509,335438.59649122803,4.56140350877193
113,53.1328320802005,82.83208020050125,2.132832080200501,496491.22807017545,337719.29824561405,4.5664160401002505
114,53.142857142857146,82.85714285714286,2.142857142857143,500000.0,340000.0,4.571428571428571
115,53.152882205513784,82.88220551378446,2.1528822055137846,503508.77192982455,342280.70175438595,4.576441102756892
116,53.16290726817043,82.90726817042606,2.162907268170426,507017.54385964916,344561.4035087719,4.581453634085213
117,53.17293233082707,82.93233082706767,2.1729323308270674,510526.3157894737,346842.10526315786,4.586466165413534
118,53.18295739348371,82.95739348370927,2.182957393483709,514035.08771929826,349122.8070175438,4.591478696741855
119,53.19298245614035,82.98245614035088,2.192982456140351,517543.8596491228,351403.5087719298,4.5964912280701755
120,53.203007518796994,83.00751879699249,2.2030075187969924,521052.63157894736,353684.2105263158,4.601503759398496
121,53.21303258145363,83.03258145363408,2.213032581453634,524561.4035087719,355964.91228070174,4.606516290726817
122,53.22305764411028,83.05764411027569,2.2230576441102756,528070.1754385965,358245.6140350877,4.611528822055138
123,53.233082706766915,83.0827067669173,2.2330827067669174,531578.9473684211,360526.31578947365,4.616541353383458
124,53.24310776942356,83.10776942355889,2.243107769423559,535087.7192982456,362807.0175438596,4.62155388471178
125,53.2531328320802,83.1328320802005,2.2531328320802,538596.4912280701,365087.71929824556,4.6265664160401005
126,53.26315789473684,83.15789473684211,2.263157894736842,542105.2631578948,367368.4210526316,4.631578947368421
127,53.27318295739348,83.1829573934837,2.273182957393484,545614.0350877193,369649.1228070175,4.636591478696742
128,53.283208020050125,83.20802005012531,2.2832080200501252,549122.8070175438,371929.8245614035,4.641604010025063
129,53.29323308270677,83.23308270676692,2.2932330827067666,552631.5789473684,374210.52631578944,4.646616541353383
130,53.30325814536341,83.25814536340852,2.3032581453634084,556140.350877193,376491.2280701754,4.651629072681704
131,53.31328320802005,83.28320802005013,2.3132832080200503,559649.1228070175,378771.9298245614,4.656641604010025
132,53.32330827067669,83.30827067669173,2.3233082706766917,563157.8947368421,381052.63157894736,4.661654135338345
133,53.333333333333336,83.33333333333333,2.333333333333333,566666.6666666667,383333.3333333333,4.666666666666667
134,53.34335839598997,83.35839598997494,2.343358395989975,570175.4385964912,385614.03508771927,4.671679197994988
135,53.35338345864662,83.38345864661655,2.3533834586466167,573684.2105263157,387894.7368421052,4.676691729323308
136,53.363408521303256,83.40852130325814,2.363408521303258,577192.9824561405,390175.4385964912,4.681704260651629
137,53.3734335839599,83.43358395989975,2.3734335839598995,580701.754385965,392456.1403508772,4.68671679197995
138,53.38345864661654,83.45864661654136,2.3834586466165413,584210.5263157894,394736.84210526315,4.69172932330827
139,53.393483709273184,83.48370927318295,2.393483709273183,587719.298245614,397017.5438596491,4.696741854636591
140,53.40350877192982,83.50877192982456,2.4035087719298245,591228.0701754387,399298.24561403506,4.701754385964913
141,53.41353383458647,83.53383458646617,2.413533834586466,594736.8421052631,401578.947368421,4.706766917293233
142,53.423558897243105,83.55889724310777,2.4235588972431077,598245.6140350878,403859.64912280696,4.711779448621554
143,53.43358395989975,83.58395989974937,2.4335839598997495,601754.3859649124,406140.350877193,4.716791979949875
144,53.44360902255639,83.60902255639098,2.443609022556391,605263.1578947369,408421.05263157893,4.7218045112781954
145,53.45363408521303,83.63408521303258,2.4536340852130323,608771.9298245613,410701.7543859649,4.726817042606516
146,53.46365914786968,83.65914786967419,2.463659147869674,612280.7017543861,412982.45614035084,4.731829573934837
147,53.473684210526315,83.6842105263158,2.473684210526316,615789.4736842106,415263.1578947368,4.7368421052631575
148,53.48370927318296,83.70927318295739,2.4837092731829573,619298.245614035,417543.85964912275,4.741854636591478
149,53.4937343358396,83.734335839599,2.4937343358395987,622807.0175438597,419824.56140350876,4.7468671679198
150,53.50375939849624,83.7593984962406,2.5037593984962405,626315.7894736843,422105.2631578947,4.7518796992481205
151,53.51378446115288,83.7844611528822,2.5137844611528823,629824.5614035088,424385.9649122807,4.756892230576441
152,53.523809523809526,83.80952380952381,2.5238095238095237,633333.3333333334,426666.6666666666,4.761904761904762
153,53.53383458646616,83.83458646616542,2.533834586466165,636842.1052631579,428947.3684210526,4.7669172932330826
154,53.54385964912281,83.85964912280701,2.543859649122807,640350.8771929825,431228.07017543854,4.771929824561403
155,53.553884711779446,83.88471177944862,2.5538847117794488,643859.6491228071,433508.77192982455,4.776942355889724
156,53.56390977443609,83.90977443609023,2.56390977443609,647368.4210526316,435789.4736842105,4.7819548872180455
157,53.57393483709273,83.93483709273183,2.5739348370927315,650877.1929824562,438070.17543859646,4.786967418546366
158,53.583959899749374,83.95989974937343,2.5839598997493733,654385.9649122807,440350.8771929824,4.791979949874687
159,53.59398496240601,83.98496240601504,2.593984962406015,657894.7368421053,442631.57894736837,4.796992481203008
160,53.60401002506266,84.01002506265664,2.6040100250626566,661403.5087719299,444912.2807017544,4.802005012531328
161,53.6140350877193,84.03508771929825,2.614035087719298,664912.2807017544,447192.98245614034,4.807017543859649
162,53.62406015037594,84.06015037593986,2.6240601503759398,668421.052631579,449473.6842105263,4.81203007518797
163,53.634085213032584,84.08521303258145,2.6340852130325816,671929.8245614035,451754.38596491225,4.81704260651629
164,53.64411027568922,84.11027568922306,2.644110275689223,675438.5964912281,454035.0877192982,4.822055137844611
165,53.65413533834587,84.13533834586467,2.6541353383458643,678947.3684210527,456315.78947368416,4.827067669172933
166,53.664160401002505,84.16040100250626,2.664160401002506,682456.1403508772,458596.49122807017,4.832080200501253
167,53.67418546365915,84.18546365914787,2.674185463659148,685964.9122807018,460877.1929824561,4.837092731829574
168,53.68421052631579,84.21052631578948,2.6842105263157894,689473.6842105263,463157.8947368421,4.842105263157895
169,53.69423558897243,84.23558897243107,2.6942355889724308,692982.4561403509,465438.59649122803,4.847117794486215
170,53.70426065162907,84.26065162907268,2.7042606516290726,696491.2280701755,467719.298245614,4.852130325814536
171,53.714285714285715,84.28571428571429,2.7142857142857144,700000.0,469999.99999999994,4.857142857142857
172,53.72431077694235,84.31077694235589,2.724310776942356,703508.7719298246,472280.70175438595,4.862155388471178
173,53.734335839599,84.3358395989975,2.734335839598997,707017.5438596491,474561.4035087719,4.867167919799499
174,53.744360902255636,84.3609022556391,2.744360902255639,710526.3157894737,476842.10526315786,4.87218045112782
175,53.75438596491228,84.3859649122807,2.754385964912281,714035.0877192983,479122.8070175438,4.87719298245614
176,53.764411027568926,84.41102756892231,2.764411027568922,717543.8596491228,481403.5087719298,4.882205513784461
177,53.774436090225564,84.43609022556392,2.7744360902255636,721052.6315789474,483684.2105263157,4.887218045112782
178,53.78446115288221,84.46115288220551,2.7844611528822054,724561.4035087719,485964.91228070174,4.8922305764411025
179,53.794486215538846,84.48621553884712,2.7944862155388472,728070.1754385965,488245.6140350877,4.897243107769423
180,53.80451127819549,84.51127819548873,2.8045112781954886,731578.9473684211,490526.31578947365,4.902255639097744
181,53.81453634085213,84.53634085213032,2.81453634085213,735087.7192982456,492807.0175438596,4.9072681704260654
182,53.824561403508774,84.56140350877193,2.824561403508772,738596.4912280702,495087.71929824556,4.912280701754386
183,53.83458646616541,84.58646616541353,2.8345864661654137,742105.2631578947,497368.4210526315,4.917293233082707
184,53.84461152882206,84.61152882205513,2.844611528822055,745614.0350877193,499649.1228070175,4.9223057644110275
185,53.854636591478695,84.63659147869674,2.8546365914786964,749122.8070175439,501929.8245614035,4.927318295739348
186,53.86466165413534,84.66165413533835,2.8646616541353382,752631.5789473684,504210.52631578944,4.932330827067669
187,53.87468671679198,84.68671679197995,2.87468671679198,756140.350877193,506491.2280701754,4.93734335839599
188,53.88471177944862,84.71177944862156,2.8847117794486214,759649.1228070175,508771.92982456135,4.942355889724311
189,53.89473684210526,84.73684210526315,2.894736842105263,763157.8947368421,511052.6315789473,4.947368421052632
190,53.904761904761905,84.76190476190476,2.9047619047619047,766666.6666666667,513333.3333333333,4.9523809523809526
191,53.91478696741854,84.78696741854637,2.9147869674185465,770175.4385964912,515614.03508771927,4.957393483709273
192,53.92481203007519,84.81203007518798,2.924812030075188,773684.2105263158,517894.7368421052,4.962406015037594
193,53.93483709273183,84.83709273182957,2.9348370927318292,777192.9824561403,520175.4385964912,4.967418546365915
194,53.94486215538847,84.86215538847118,2.944862155388471,780701.754385965,522456.14035087713,4.972431077694235
195,53.954887218045116,84.88721804511277,2.954887218045113,784210.5263157896,524736.8421052631,4.977443609022556
196,53.96491228070175,84.91228070175438,2.9649122807017543,787719.298245614,527017.5438596491,4.982456140350877
197,53.9749373433584,84.93734335839599,2.9749373433583957,791228.0701754387,529298.245614035,4.987468671679198
198,53.984962406015036,84.9624060150376,2.9849624060150375,794736.8421052631,531578.947368421,4.992481203007519
199,53.99498746867168,84.9874686716792,2.9949874686716793,798245.6140350878,533859.649122807,4.99749373433584
200,54.00501253132832,85.0125313283208,3.0050125313283207,801754.3859649124,536140.3508771929,5.00250626566416
201,54.015037593984964,85.0375939849624,3.015037593984962,805263.1578947369,538421.0526315789,5.007518796992481
202,54.0250626566416,85.06265664160401,3.025062656641604,808771.9298245615,540701.754385965,5.012531328320802
203,54.03508771929825,85.08771929824562,3.0350877192982457,812280.701754386,542982.4561403508,5.017543859649123
204,54.045112781954884,85.11278195488723,3.045112781954887,815789.4736842106,545263.1578947369,5.022556390977444
205,54.05513784461153,85.13784461152882,3.0551378446115285,819298.2456140352,547543.8596491227,5.027568922305765
206,54.06516290726817,85.16290726817043,3.0651629072681703,822807.0175438597,549824.5614035088,5.032581453634085
207,54.07518796992481,85.18796992481202,3.075187969924812,826315.7894736843,552105.2631578947,5.037593984962406
208,54.08521303258145,85.21303258145363,3.0852130325814535,829824.5614035088,554385.9649122807,5.042606516290727
209,54.095238095238095,85.23809523809524,3.095238095238095,833333.3333333334,556666.6666666666,5.0476190476190474
210,54.10526315789474,85.26315789473684,3.1052631578947367,836842.105263158,558947.3684210526,5.052631578947368
211,54.11528822055138,85.28822055137844,3.1152882205513786,840350.8771929825,561228.0701754385,5.057644110275689
212,54.12531328320802,85.31328320802005,3.12531328320802,843859.6491228071,563508.7719298245,5.0626566416040095
213,54.13533834586466,85.33834586466165,3.1353383458646613,847368.4210526316,565789.4736842106,5.06766917293233
214,54.145363408521305,85.36340852130326,3.145363408521303,850877.1929824562,568070.1754385964,5.072681704260652
215,54.15538847117794,85.38847117794487,3.155388471177945,854385.9649122807,570350.8771929825,5.0776942355889725
216,54.16541353383459,85.41353383458646,3.1654135338345863,857894.7368421053,572631.5789473683,5.082706766917293
217,54.175438596491226,85.43859649122807,3.1754385964912277,861403.5087719299,574912.2807017544,5.087719298245614
218,54.18546365914787,85.46365914786968,3.1854636591478696,864912.2807017544,577192.9824561402,5.0927318295739346
219,54.19548872180451,85.48872180451127,3.1954887218045114,868421.052631579,579473.6842105263,5.097744360902256
220,54.205513784461154,85.51378446115288,3.2055137844611528,871929.8245614035,581754.3859649122,5.102756892230577
221,54.21553884711779,85.53884711779449,3.215538847117794,875438.5964912281,584035.0877192982,5.1077694235588975
222,54.225563909774436,85.56390977443608,3.225563909774436,878947.3684210527,586315.7894736842,5.112781954887218
223,54.235588972431074,85.58897243107769,3.235588972431078,882456.1403508772,588596.4912280701,5.117794486215539
224,54.24561403508772,85.6140350877193,3.245614035087719,885964.9122807018,590877.1929824561,5.12280701754386
225,54.255639097744364,85.6390977443609,3.2556390977443606,889473.6842105263,593157.894736842,5.12781954887218
226,54.265664160401,85.6641604010025,3.2656641604010024,892982.4561403509,595438.5964912281,5.132832080200501
227,54.27568922305765,85.68922305764411,3.275689223057644,896491.2280701755,597719.2982456139,5.137844611528822
228,54.285714285714285,85.71428571428571,3.2857142857142856,900000.0,600000.0,5.142857142857142
229,54.29573934837093,85.73934837092732,3.295739348370927,903508.7719298246,602280.7017543858,5.147869674185463
230,54.30576441102757,85.76441102756893,3.305764411027569,907017.5438596491,604561.4035087719,5.152882205513785
231,54.31578947368421,85.78947368421052,3.3157894736842106,910526.3157894737,606842.1052631579,5.157894736842105
232,54.32581453634085,85.81453634085213,3.325814536340852,914035.0877192983,609122.8070175438,5.162907268170426
233,54.335839598997495,85.83959899749374,3.3358395989974934,917543.8596491228,611403.5087719298,5.167919799498747
234,54.34586466165413,85.86466165413533,3.345864661654135,921052.6315789474,613684.2105263157,5.172932330827067
235,54.35588972431078,85.88972431077694,3.355889724310777,924561.4035087719,615964.9122807017,5.177944862155389
236,54.365914786967416,85.91478696741855,3.3659147869674184,928070.1754385965,618245.6140350876,5.18295739348371
237,54.37593984962406,85.93984962406014,3.37593984962406,931578.9473684211,620526.3157894736,5.18796992481203
238,54.3859649122807,85.96491228070175,3.3859649122807016,935087.7192982456,622807.0175438595,5.192982456140351
239,54.39598997493734,85.98997493734336,3.3959899749373434,938596.4912280702,625087.7192982456,5.197994987468672
240,54.40601503759399,86.01503759398496,3.406015037593985,942105.2631578947,627368.4210526316,5.203007518796992
241,54.416040100250626,86.04010025062657,3.416040100250626,945614.0350877193,629649.1228070175,5.208020050125313
242,54.42606516290727,86.06516290726817,3.426065162907268,949122.8070175439,631929.8245614035,5.213032581453634
243,54.43609022556391,86.09022556390977,3.43609022556391,952631.5789473684,634210.5263157894,5.2180451127819545
244,54.446115288220554,86.11528822055138,3.4461152882205512,956140.350877193,636491.2280701754,5.223057644110275
245,54.45614035087719,86.14035087719299,3.4561403508771926,959649.1228070175,638771.9298245613,5.228070175438596
246,54.46616541353384,86.16541353383458,3.4661654135338344,963157.8947368421,641052.6315789473,5.2330827067669174
247,54.476190476190474,86.19047619047619,3.4761904761904763,966666.6666666667,643333.3333333333,5.238095238095238
248,54.48621553884712,86.2155388471178,3.4862155388471177,970175.4385964912,645614.0350877192,5.243107769423559
249,54.49624060150376,86.2406015037594,3.496240601503759,973684.2105263158,647894.7368421052,5.2481203007518795
250,54.5062656641604,86.265664160401,3.506265664160401,977192.9824561403,650175.4385964911,5.2531328320802
251,54.51629072681704,86.29072681704261,3.5162907268170427,980701.754385965,652456.1403508772,5.258145363408522
252,54.526315789473685,86.3157894736842,3.526315789473684,984210.5263157896,654736.8421052631,5.2631578947368425
253,54.53634085213032,86.34085213032581,3.5363408521303255,987719.298245614,657017.5438596491,5.268170426065163
254,54.54636591478697,86.36591478696742,3.5463659147869673,991228.0701754387,659298.245614035,5.273182957393484
255,54.55639097744361,86.39097744360902,3.556390977443609,994736.8421052631,661578.947368421,5.2781954887218046
256,54.56641604010025,86.41604010025063,3.5664160401002505,998245.6140350878,663859.649122807,5.283208020050125
257,54.57644110275689,86.44110275689223,3.576441102756892,1001754.3859649124,666140.3508771929,5.288220551378446
258,54.58646616541353,86.46616541353383,3.5864661654135337,1005263.1578947369,668421.0526315789,5.293233082706767
259,54.59649122807018,86.49122807017544,3.5964912280701755,1008771.9298245615,670701.7543859648,5.298245614035087
260,54.606516290726816,86.51629072681705,3.606516290726817,1012280.701754386,672982.4561403508,5.303258145363408
261,54.61654135338346,86.54135338345864,3.6165413533834583,1015789.4736842106,675263.1578947367,5.308270676691729
262,54.6265664160401,86.56641604010025,3.6265664160401,1019298.2456140352,677543.8596491228,5.31328320802005
263,54.636591478696744,86.59147869674186,3.636591478696742,1022807.0175438597,679824.5614035088,5.318295739348371
264,54.64661654135338,86.61654135338345,3.6466165413533833,1026315.7894736843,682105.2631578947,5.323308270676692
265,54.65664160401003,86.64160401002506,3.6566416040100247,1029824.5614035088,684385.9649122807,5.328320802005012
266,54.666666666666664,86.66666666666667,3.6666666666666665,1033333.3333333334,686666.6666666666,5.333333333333333
267,54.67669172932331,86.69172932330827,3.6766917293233083,1036842.105263158,688947.3684210526,5.338345864661655
268,54.68671679197995,86.71679197994987,3.6867167919799497,1040350.8771929825,691228.0701754385,5.343358395989975
269,54.69674185463659,86.74185463659148,3.696741854636591,1043859.6491228071,693508.7719298245,5.348370927318296
270,54.70676691729323,86.76691729323308,3.706766917293233,1047368.4210526316,695789.4736842104,5.353383458646617
271,54.716791979949875,86.79197994987469,3.7167919799498748,1050877.1929824562,698070.1754385964,5.358395989974937
272,54.72681704260651,86.8170426065163,3.726817042606516,1054385.964912281,700350.8771929824,5.363408521303258
273,54.73684210526316,86.84210526315789,3.7368421052631575,1057894.7368421052,702631.5789473683,5.368421052631579
274,54.7468671679198,86.8671679197995,3.7468671679197993,1061403.50877193,704912.2807017544,5.3734335839598995
275,54.75689223057644,86.89223057644111,3.756892230576441,1064912.2807017544,707192.9824561403,5.37844611528822
